Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-lh65,branch-z4p6,Randomise questionnaire elements?,Question Key,Response
5,1664276197185,27/09/2022 10:56:37,1664276196995,2,27/09/2022 12:56:36,95307,26,questionnaire-44j4,,24266992,5c8bafb53b6f3d00013d7c30,7158542,,complete,,6332cecbb31b165a14a28a98,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x1007,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664276197185,27/09/2022 10:56:37,1664276196995,2,27/09/2022 12:56:36,95307,26,questionnaire-44j4,,24266992,5c8bafb53b6f3d00013d7c30,7158542,,complete,,6332cecbb31b165a14a28a98,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x1007,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664276197185,27/09/2022 10:56:37,1664276196996,2,27/09/2022 12:56:36,95307,26,questionnaire-44j4,,24266992,5c8bafb53b6f3d00013d7c30,7158542,,complete,,6332cecbb31b165a14a28a98,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x1007,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664276197185,27/09/2022 10:56:37,1664276196996,2,27/09/2022 12:56:36,95307,26,questionnaire-44j4,,24266992,5c8bafb53b6f3d00013d7c30,7158542,,complete,,6332cecbb31b165a14a28a98,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x1007,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,133968
1,1664276005548,27/09/2022 10:53:25,1664276005423,1,27/09/2022 11:53:25,95307,26,questionnaire-44j4,,24266979,60e43d16eb3536f1618652fb,7158535,,complete,,6332d304d48039811d1aef3b,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,887x671,807x517,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664276025292,27/09/2022 10:53:45,1664276025179,1,27/09/2022 11:53:45,95307,26,questionnaire-44j4,,24266979,60e43d16eb3536f1618652fb,7158535,,complete,,6332d304d48039811d1aef3b,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,887x671,807x517,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664276025373,27/09/2022 10:53:45,1664276025181,1,27/09/2022 11:53:45,95307,26,questionnaire-44j4,,24266979,60e43d16eb3536f1618652fb,7158535,,complete,,6332d304d48039811d1aef3b,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,887x671,807x517,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664276025373,27/09/2022 10:53:45,1664276025182,1,27/09/2022 11:53:45,95307,26,questionnaire-44j4,,24266979,60e43d16eb3536f1618652fb,7158535,,complete,,6332d304d48039811d1aef3b,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,887x671,807x517,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664276025373,27/09/2022 10:53:45,1664276025182,1,27/09/2022 11:53:45,95307,26,questionnaire-44j4,,24266979,60e43d16eb3536f1618652fb,7158535,,complete,,6332d304d48039811d1aef3b,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,887x671,807x517,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664276025373,27/09/2022 10:53:45,1664276025182,1,27/09/2022 11:53:45,95307,26,questionnaire-44j4,,24266979,60e43d16eb3536f1618652fb,7158535,,complete,,6332d304d48039811d1aef3b,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,887x671,807x517,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664276025373,27/09/2022 10:53:45,1664276025182,1,27/09/2022 11:53:45,95307,26,questionnaire-44j4,,24266979,60e43d16eb3536f1618652fb,7158535,,complete,,6332d304d48039811d1aef3b,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,887x671,807x517,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664276025373,27/09/2022 10:53:45,1664276025183,1,27/09/2022 11:53:45,95307,26,questionnaire-44j4,,24266979,60e43d16eb3536f1618652fb,7158535,,complete,,6332d304d48039811d1aef3b,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,887x671,807x517,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,19760
1,1664275782099,27/09/2022 10:49:42,1664275782694,2,27/09/2022 12:49:42,95307,26,questionnaire-44j4,,24266920,608930a9d426b23a7b53c710,7158525,,complete,,6332d04bb2ef758048457a07,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664275854965,27/09/2022 10:50:54,1664275855533,2,27/09/2022 12:50:55,95307,26,questionnaire-44j4,,24266920,608930a9d426b23a7b53c710,7158525,,complete,,6332d04bb2ef758048457a07,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664275855082,27/09/2022 10:50:55,1664275855535,2,27/09/2022 12:50:55,95307,26,questionnaire-44j4,,24266920,608930a9d426b23a7b53c710,7158525,,complete,,6332d04bb2ef758048457a07,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664275855082,27/09/2022 10:50:55,1664275855535,2,27/09/2022 12:50:55,95307,26,questionnaire-44j4,,24266920,608930a9d426b23a7b53c710,7158525,,complete,,6332d04bb2ef758048457a07,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664275855082,27/09/2022 10:50:55,1664275855536,2,27/09/2022 12:50:55,95307,26,questionnaire-44j4,,24266920,608930a9d426b23a7b53c710,7158525,,complete,,6332d04bb2ef758048457a07,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664275855082,27/09/2022 10:50:55,1664275855536,2,27/09/2022 12:50:55,95307,26,questionnaire-44j4,,24266920,608930a9d426b23a7b53c710,7158525,,complete,,6332d04bb2ef758048457a07,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-3,no
7,1664275855082,27/09/2022 10:50:55,1664275855536,2,27/09/2022 12:50:55,95307,26,questionnaire-44j4,,24266920,608930a9d426b23a7b53c710,7158525,,complete,,6332d04bb2ef758048457a07,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,response-3-quantised,2
8,1664275855082,27/09/2022 10:50:55,1664275855536,2,27/09/2022 12:50:55,95307,26,questionnaire-44j4,,24266920,608930a9d426b23a7b53c710,7158525,,complete,,6332d04bb2ef758048457a07,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x625,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,72843
1,1664275666487,27/09/2022 10:47:46,1664275664638,3,27/09/2022 13:47:44,95307,26,questionnaire-44j4,,24266892,5f600669b846780f0fe45709,7158526,,complete,,6332cecf5c15608a8da510c3,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664275686222,27/09/2022 10:48:06,1664275684419,3,27/09/2022 13:48:04,95307,26,questionnaire-44j4,,24266892,5f600669b846780f0fe45709,7158526,,complete,,6332cecf5c15608a8da510c3,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664275686363,27/09/2022 10:48:06,1664275684420,3,27/09/2022 13:48:04,95307,26,questionnaire-44j4,,24266892,5f600669b846780f0fe45709,7158526,,complete,,6332cecf5c15608a8da510c3,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664275686363,27/09/2022 10:48:06,1664275684421,3,27/09/2022 13:48:04,95307,26,questionnaire-44j4,,24266892,5f600669b846780f0fe45709,7158526,,complete,,6332cecf5c15608a8da510c3,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664275686363,27/09/2022 10:48:06,1664275684421,3,27/09/2022 13:48:04,95307,26,questionnaire-44j4,,24266892,5f600669b846780f0fe45709,7158526,,complete,,6332cecf5c15608a8da510c3,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664275686363,27/09/2022 10:48:06,1664275684421,3,27/09/2022 13:48:04,95307,26,questionnaire-44j4,,24266892,5f600669b846780f0fe45709,7158526,,complete,,6332cecf5c15608a8da510c3,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664275686363,27/09/2022 10:48:06,1664275684421,3,27/09/2022 13:48:04,95307,26,questionnaire-44j4,,24266892,5f600669b846780f0fe45709,7158526,,complete,,6332cecf5c15608a8da510c3,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664275686363,27/09/2022 10:48:06,1664275684421,3,27/09/2022 13:48:04,95307,26,questionnaire-44j4,,24266892,5f600669b846780f0fe45709,7158526,,complete,,6332cecf5c15608a8da510c3,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,19783
1,1664275541985,27/09/2022 10:45:41,1664275574833,2,27/09/2022 12:46:14,95307,26,questionnaire-44j4,,24266858,60317fc2c8f6320ecde4bcb3,7158521,,complete,,6332d1a1074208b7031c26b5,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664275568461,27/09/2022 10:46:08,1664275601373,2,27/09/2022 12:46:41,95307,26,questionnaire-44j4,,24266858,60317fc2c8f6320ecde4bcb3,7158521,,complete,,6332d1a1074208b7031c26b5,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664275568775,27/09/2022 10:46:08,1664275601374,2,27/09/2022 12:46:41,95307,26,questionnaire-44j4,,24266858,60317fc2c8f6320ecde4bcb3,7158521,,complete,,6332d1a1074208b7031c26b5,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664275568775,27/09/2022 10:46:08,1664275601374,2,27/09/2022 12:46:41,95307,26,questionnaire-44j4,,24266858,60317fc2c8f6320ecde4bcb3,7158521,,complete,,6332d1a1074208b7031c26b5,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664275568775,27/09/2022 10:46:08,1664275601374,2,27/09/2022 12:46:41,95307,26,questionnaire-44j4,,24266858,60317fc2c8f6320ecde4bcb3,7158521,,complete,,6332d1a1074208b7031c26b5,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664275568775,27/09/2022 10:46:08,1664275601374,2,27/09/2022 12:46:41,95307,26,questionnaire-44j4,,24266858,60317fc2c8f6320ecde4bcb3,7158521,,complete,,6332d1a1074208b7031c26b5,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-3,no
7,1664275568775,27/09/2022 10:46:08,1664275601374,2,27/09/2022 12:46:41,95307,26,questionnaire-44j4,,24266858,60317fc2c8f6320ecde4bcb3,7158521,,complete,,6332d1a1074208b7031c26b5,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,response-3-quantised,2
8,1664275568775,27/09/2022 10:46:08,1664275601374,2,27/09/2022 12:46:41,95307,26,questionnaire-44j4,,24266858,60317fc2c8f6320ecde4bcb3,7158521,,complete,,6332d1a1074208b7031c26b5,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1920x1080,1920x937,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,26541
1,1664273282155,27/09/2022 10:08:02,1664273285238,2,27/09/2022 12:08:05,95307,26,questionnaire-44j4,,24266251,610cfc46f4837597d0965d4e,7157987,,complete,,6332c3f0d42d68f3510199fb,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x746,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664273297554,27/09/2022 10:08:17,1664273300703,2,27/09/2022 12:08:20,95307,26,questionnaire-44j4,,24266251,610cfc46f4837597d0965d4e,7157987,,complete,,6332c3f0d42d68f3510199fb,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x746,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
3,1664273316932,27/09/2022 10:08:36,1664273320078,2,27/09/2022 12:08:40,95307,26,questionnaire-44j4,,24266251,610cfc46f4837597d0965d4e,7157987,,complete,,6332c3f0d42d68f3510199fb,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x746,,final questionnaire,1,continue,continue,No,response-1,flashlight
4,1664273317002,27/09/2022 10:08:37,1664273320078,2,27/09/2022 12:08:40,95307,26,questionnaire-44j4,,24266251,610cfc46f4837597d0965d4e,7157987,,complete,,6332c3f0d42d68f3510199fb,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x746,,final questionnaire,1,continue,continue,No,response-1-quantised,1
5,1664273317002,27/09/2022 10:08:37,1664273320078,2,27/09/2022 12:08:40,95307,26,questionnaire-44j4,,24266251,610cfc46f4837597d0965d4e,7157987,,complete,,6332c3f0d42d68f3510199fb,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x746,,final questionnaire,1,continue,continue,No,response-2,Watch
6,1664273317002,27/09/2022 10:08:37,1664273320078,2,27/09/2022 12:08:40,95307,26,questionnaire-44j4,,24266251,610cfc46f4837597d0965d4e,7157987,,complete,,6332c3f0d42d68f3510199fb,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x746,,final questionnaire,1,continue,continue,No,response-2-quantised,1
7,1664273317002,27/09/2022 10:08:37,1664273320078,2,27/09/2022 12:08:40,95307,26,questionnaire-44j4,,24266251,610cfc46f4837597d0965d4e,7157987,,complete,,6332c3f0d42d68f3510199fb,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x746,,final questionnaire,1,continue,continue,No,response-3,yes
8,1664273317002,27/09/2022 10:08:37,1664273320079,2,27/09/2022 12:08:40,95307,26,questionnaire-44j4,,24266251,610cfc46f4837597d0965d4e,7157987,,complete,,6332c3f0d42d68f3510199fb,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x746,,final questionnaire,1,continue,continue,No,response-3-quantised,1
9,1664273317002,27/09/2022 10:08:37,1664273320079,2,27/09/2022 12:08:40,95307,26,questionnaire-44j4,,24266251,610cfc46f4837597d0965d4e,7157987,,complete,,6332c3f0d42d68f3510199fb,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x746,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,34841
1,1664273082342,27/09/2022 10:04:42,1664273082098,2,27/09/2022 12:04:42,95307,26,questionnaire-44j4,,24266210,60e1e24c2cefa1327bb77476,7157995,,complete,,6332c4a0b9609a000d54a28a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x663,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664273117578,27/09/2022 10:05:17,1664273117027,2,27/09/2022 12:05:17,95307,26,questionnaire-44j4,,24266210,60e1e24c2cefa1327bb77476,7157995,,complete,,6332c4a0b9609a000d54a28a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x663,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664273117779,27/09/2022 10:05:17,1664273117029,2,27/09/2022 12:05:17,95307,26,questionnaire-44j4,,24266210,60e1e24c2cefa1327bb77476,7157995,,complete,,6332c4a0b9609a000d54a28a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x663,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664273117779,27/09/2022 10:05:17,1664273117030,2,27/09/2022 12:05:17,95307,26,questionnaire-44j4,,24266210,60e1e24c2cefa1327bb77476,7157995,,complete,,6332c4a0b9609a000d54a28a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x663,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664273117779,27/09/2022 10:05:17,1664273117030,2,27/09/2022 12:05:17,95307,26,questionnaire-44j4,,24266210,60e1e24c2cefa1327bb77476,7157995,,complete,,6332c4a0b9609a000d54a28a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x663,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664273117779,27/09/2022 10:05:17,1664273117030,2,27/09/2022 12:05:17,95307,26,questionnaire-44j4,,24266210,60e1e24c2cefa1327bb77476,7157995,,complete,,6332c4a0b9609a000d54a28a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x663,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664273117779,27/09/2022 10:05:17,1664273117031,2,27/09/2022 12:05:17,95307,26,questionnaire-44j4,,24266210,60e1e24c2cefa1327bb77476,7157995,,complete,,6332c4a0b9609a000d54a28a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x663,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664273117779,27/09/2022 10:05:17,1664273117031,2,27/09/2022 12:05:17,95307,26,questionnaire-44j4,,24266210,60e1e24c2cefa1327bb77476,7157995,,complete,,6332c4a0b9609a000d54a28a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x663,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,34933
1,1664272951488,27/09/2022 10:02:31,1664272951314,2,27/09/2022 12:02:31,95307,26,questionnaire-44j4,,24266182,60d9be2f7833472f11aae071,7157945,,complete,,6332c3de756ecd1b38b9a255,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1200x683,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664272966852,27/09/2022 10:02:46,1664272966702,2,27/09/2022 12:02:46,95307,26,questionnaire-44j4,,24266182,60d9be2f7833472f11aae071,7157945,,complete,,6332c3de756ecd1b38b9a255,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1200x683,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664272966957,27/09/2022 10:02:46,1664272966703,2,27/09/2022 12:02:46,95307,26,questionnaire-44j4,,24266182,60d9be2f7833472f11aae071,7157945,,complete,,6332c3de756ecd1b38b9a255,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1200x683,,final questionnaire,1,continue,continue,No,response-1-quantised,2
4,1664272966957,27/09/2022 10:02:46,1664272966703,2,27/09/2022 12:02:46,95307,26,questionnaire-44j4,,24266182,60d9be2f7833472f11aae071,7157945,,complete,,6332c3de756ecd1b38b9a255,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1200x683,,final questionnaire,1,continue,continue,No,response-2,Watch
5,1664272966957,27/09/2022 10:02:46,1664272966703,2,27/09/2022 12:02:46,95307,26,questionnaire-44j4,,24266182,60d9be2f7833472f11aae071,7157945,,complete,,6332c3de756ecd1b38b9a255,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1200x683,,final questionnaire,1,continue,continue,No,response-2-quantised,1
6,1664272966957,27/09/2022 10:02:46,1664272966703,2,27/09/2022 12:02:46,95307,26,questionnaire-44j4,,24266182,60d9be2f7833472f11aae071,7157945,,complete,,6332c3de756ecd1b38b9a255,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1200x683,,final questionnaire,1,continue,continue,No,response-3,yes
7,1664272966957,27/09/2022 10:02:46,1664272966703,2,27/09/2022 12:02:46,95307,26,questionnaire-44j4,,24266182,60d9be2f7833472f11aae071,7157945,,complete,,6332c3de756ecd1b38b9a255,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1200x683,,final questionnaire,1,continue,continue,No,response-3-quantised,1
8,1664272966957,27/09/2022 10:02:46,1664272966704,2,27/09/2022 12:02:46,95307,26,questionnaire-44j4,,24266182,60d9be2f7833472f11aae071,7157945,,complete,,6332c3de756ecd1b38b9a255,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 105.0.0.0,1440x900,1200x683,,final questionnaire,1,continue,continue,No,END QUESTIONNAIRE,15390
1,1664272747282,27/09/2022 09:59:07,1664272747136,2,27/09/2022 11:59:07,95307,26,questionnaire-44j4,,24266144,5debae6c7aeafe29c43806f6,7157908,,complete,,6332c3e9b183c96791b35f1c,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x722,,final questionnaire,1,continue,continue,No,BEGIN QUESTIONNAIRE,
2,1664272763678,27/09/2022 09:59:23,1664272763607,2,27/09/2022 11:59:23,95307,26,questionnaire-44j4,,24266144,5debae6c7aeafe29c43806f6,7157908,,complete,,6332c3e9b183c96791b35f1c,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x722,,final questionnaire,1,continue,continue,No,response-1,shoe
3,1664272763763,27/09/2022 09:59:23,1664272763608,2,27/09/2022 11:59:23,95307,26,questionnaire-44j4,,24266144,5debae6c7aeafe29c43806f6,7157908,,complete,,6332c3e9b183c96791b35f1c,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1536x864,1536x722,,final questionnaire,1,continue,continue,No,response-1-quantised,2
